Date/Time,Environment:Outdoor Dry Bulb [C](TimeStep),ZN001:WALL001:WIN001:Surface Ext Solar Incident[W/m2](TimeStep),ZN001:WALL001:WIN001:Window Solar Absorbed:All Glass Layers [W](TimeStep),ZN001:WALL001:WIN001:Window Transmitted Solar [W](TimeStep),ZN001:WALL001:WIN001:Window Heat Gain [W](TimeStep),ZN001:WALL001:WIN001:Window Heat Loss [W](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Storm Window On/Off Flag [](TimeStep),WEST ZONE:Zone/Sys Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone/Sys Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone/Sys Air Temperature [C](TimeStep),EAST ZONE:Zone/Sys Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone/Sys Sensible Cooling Rate [W](TimeStep),EAST ZONE:Zone/Sys Air Temperature [C](TimeStep),NORTH ZONE:Zone/Sys Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone/Sys Sensible Cooling Rate [W](TimeStep),NORTH ZONE:Zone/Sys Air Temperature [C](TimeStep) 
 07/21  09:30:00,26.5245,341.084185207289,317.68220396236,2289.42474374876,2270.03295615206,0.0,27.879882420282,27.814364388387,0.0,0.0,4146.04239366806,23.,0.0,3906.25334031064,23.0000000000003,0.0,5166.21712999452,23.0000000000003 
 07/21  09:40:00,26.8276666666667,357.758488900618,333.668892213018,2444.57893643849,2437.38655786944,0.0,28.1738740241778,28.1109647618891,0.0,0.0,4196.59040915469,23.0000000000005,0.0,3951.67342561369,23.0000000000001,0.0,5211.22493611774,22.9999999999996 
 07/21  09:50:00,27.1308333333333,373.426753261771,348.2269611852,2593.64287447405,2598.053075702,0.0,28.4608147261486,28.4005294195002,0.0,0.0,4249.49612626116,22.9999999999999,0.0,3998.12019590593,23.0000000000003,0.0,5256.75542253891,23.0000000000001 
 07/21  10:00:00,27.434,388.045728745681,361.439625844803,2735.1742804912,2750.68056528457,0.0,28.7410282565069,28.6833843752154,0.0,0.0,4304.51524080689,23.,0.0,4045.41456874919,23.0000000000001,0.0,5302.64342759275,22.9999999999998 
 07/21  10:10:00,27.7015,401.576874314361,373.382022703252,2867.97711233672,2892.43807590914,0.0,28.9932212364317,28.9372486014179,0.0,0.0,4360.76306905111,23.0000000000003,0.0,4093.37945641256,23.,0.0,5348.72688854713,22.9999999999999 
 07/21  10:20:00,27.969,413.986299685513,384.117745077239,2991.07399642569,3024.34813134806,0.0,29.2407630361811,29.1868491804138,0.0,0.0,4418.69428359195,22.9999999999998,0.0,4141.84136525519,23.,0.0,5394.84831671177,23.0000000000002 
 07/21  10:30:00,28.2365,425.24473929195,393.698198099184,3103.67838398569,3145.47955006729,0.0,29.4821921883932,29.4304536560639,0.0,0.0,4477.94577274833,22.9999999999999,0.0,4190.62799114911,23.,0.0,5440.8532707392,23.0000000000001 
 07/21  10:40:00,28.504,435.327534501856,402.163609940381,3205.16802729384,3255.27940635657,0.0,29.7176098138444,29.6680968052603,0.0,0.0,4538.26277001274,23.,0.0,4239.5664866733,23.,0.0,5486.59004646303,23.0000000000003 
 07/21  10:50:00,28.7715,444.21459166643,409.544851910759,3295.06063054853,3353.3327858834,0.0,29.9470426390426,29.8997921801938,0.0,0.0,4599.39204672299,23.0000000000003,0.0,4288.48305315592,23.,0.0,5531.91043042713,23.0000000000001 
 07/21  11:00:00,29.039,451.890272262432,415.865479234198,3372.99191909587,3439.34938312413,0.0,30.170468804521,30.1255178749618,0.0,0.0,4661.08415751305,23.0000000000004,0.0,4337.20349950446,23.,0.0,5576.67084937047,23.0000000000003 
 07/21  11:10:00,29.2173333333333,458.343161314027,421.143606212077,3438.6959096009,3509.28594754417,0.0,30.3379508264056,30.2944448646323,0.0,0.0,4721.77127506756,23.0000000000001,0.0,4385.55437194502,23.0000000000003,0.0,5620.73364819094,23.0000000000003 
 07/21  11:20:00,29.3956666666667,463.565658957863,425.393383562071,3491.98689668726,3566.76576354242,0.0,30.4994067606388,30.4570920060221,0.0,0.0,4782.48543236465,23.0000000000001,0.0,4433.3625862823,23.0000000000001,0.0,5663.9657943225,23.0000000000004 
 07/21  11:30:00,29.574,467.553358938526,428.625968218894,3532.74267190607,3611.61965476263,0.0,30.6549265771139,30.61377253504,0.0,0.0,4843.05161654571,23.,0.0,4480.45259751815,23.,0.0,5706.2340167524,22.9999999999999 
 07/21  11:40:00,29.7523333333333,470.304227760283,430.849984147211,3560.88882579472,3643.79061572329,0.0,30.8044082919844,30.7644431586914,0.0,0.0,4903.1825707326,23.0000000000003,0.0,4526.64637388934,23.,0.0,5747.40440276294,23.0000000000002 
 07/21  11:50:00,29.9306666666667,471.817678039076,432.071574543955,3576.38462432714,3663.25834104624,0.0,30.9477228880554,30.9089935484088,0.0,0.0,4962.58952262907,23.0000000000001,0.0,4571.76539930372,23.,0.0,5787.34474914835,22.9999999999998 
 07/21  12:00:00,30.109,472.093713502127,432.294228102479,3579.2116688089,3670.02170297806,0.0,31.0847456819093,31.0473073970918,0.0,0.0,5020.99509791919,23.,0.0,4615.6335137732,22.9999999999997,0.0,5825.92759972829,23.0000000000002 
 07/21  12:10:00,30.2516666666667,471.13236196955,431.518591455823,3569.36692672535,3661.62121614879,0.0,31.1839128036105,31.1477923375251,0.0,0.0,4996.11984949099,23.,0.0,4576.86809368202,22.9999999999999,0.0,5754.84368520456,23.0000000000001 
 07/21  12:20:00,30.3943333333333,468.933563415957,429.742426951674,3546.86139562927,3641.58902940731,0.0,31.2867937302162,31.2517089168227,0.0,0.0,5049.95357267771,22.9999999999997,0.0,4616.54754582873,23.,0.0,5788.89142528796,23. 
 07/21  12:30:00,30.537,465.497548139017,426.960748743842,3511.72466715627,3608.85405320439,0.0,31.383744374453,31.3496743058123,0.0,0.0,5102.46233024839,22.9999999999999,0.0,4654.98000317,23.,0.0,5821.89572668496,22.9999999999998 
 07/21  12:40:00,30.6796666666667,460.825589359695,423.166027800663,3464.014512199,3563.53840471901,0.0,31.4739802380431,31.4409738679511,0.0,0.0,5153.15068491933,23.,0.0,4691.79866699763,23.0000000000003,0.0,5853.51997051691,22.9999999999997 
 07/21  12:50:00,30.8223333333333,454.920923807248,418.34826649172,3403.82994760505,3505.75566624903,0.0,31.5573155738377,31.5254413546866,0.0,0.0,5201.88117440677,23.0000000000006,0.0,4726.98306982131,23.0000000000001,0.0,5883.91169470637,22.9999999999999 
 07/21  13:00:00,30.965,447.789636715119,412.494738147322,3331.32633749366,3435.77300360258,0.0,31.6335707848553,31.6029033552899,0.0,0.0,5248.582895326,23.0000000000002,0.0,4760.60551150548,23.0000000000003,0.0,5913.36029172969,23.0000000000002 
 07/21  13:10:00,31.0541666666667,439.441378178705,405.589250413096,3246.73170518147,3352.34298685811,0.0,31.6845774827444,31.6543214832778,0.0,0.0,5374.02757847604,23.0000000000001,0.0,4874.02141894924,23.0000000000001,0.0,6050.43566779504,23.0000000000001 
 07/21  13:20:00,31.1433333333333,429.889864361997,397.610887414563,3150.36414874834,3256.1002096249,0.0,31.7181194711214,31.6883995804932,0.0,0.0,5417.26269310359,23.0000000000003,0.0,4906.07009058192,23.,0.0,6080.55517209388,23. 
 07/21  13:30:00,31.2325,419.15318168773,388.532291214472,3042.65073811646,3148.52181685896,0.0,31.7436815689417,31.7145875802289,0.0,0.0,5458.19045549467,22.9999999999998,0.0,4936.42122441185,23.0000000000003,0.0,6110.16734284969,23. 
 07/21  13:40:00,31.3216666666667,407.253943958806,378.317657325361,2924.14841590626,3029.87245602745,0.0,31.7605189694385,31.7318638103544,0.0,0.0,5497.02960240917,22.9999999999999,0.0,4965.46914578645,23.0000000000001,0.0,6139.95355658642,23.0000000000003 
 07/21  13:50:00,31.4108333333333,394.219358513602,366.920756765805,2795.56726645335,2901.22486507209,0.0,31.7713930211543,31.7433707661348,0.0,0.0,5534.06125649351,23.,0.0,4993.31033701868,23.,0.0,6170.18718207623,23.0000000000001 
 07/21  14:00:00,31.5,380.081250140777,354.283476066209,2657.79613539873,2763.17749448602,0.0,31.7743821389238,31.7471325342735,0.0,0.0,5569.11750813269,23.,0.0,5019.98280336901,23.,0.0,6201.04799816575,23. 
 07/21  14:10:00,31.5,364.876080075399,340.335599642897,2511.93003469638,2612.76993737461,0.0,31.7192154263398,31.6923650236415,0.0,0.0,5600.73524687411,23.,0.0,5045.48985021289,22.9999999999997,0.0,6232.65141551896,23. 
 07/21  14:20:00,31.5,348.64498714516,324.996850404993,2359.2980828729,2455.20601060931,0.0,31.6548164072203,31.6278692994581,0.0,0.0,5630.14886618663,23.0000000000003,0.0,5069.80949418775,22.9999999999999,0.0,6265.06022113351,23. 
 07/21  14:30:00,31.5,331.43387096008,308.182548092214,2201.4899187434,2292.02988442565,0.0,31.5811042355095,31.5540012180156,0.0,0.0,5657.41032148068,23.0000000000004,0.0,5092.89718666457,23.,0.0,6298.28790603785,23.0000000000003 
 07/21  14:40:00,31.5,313.293533148535,289.814621687705,2040.37759949087,2125.02379598548,0.0,31.4975645533546,31.4703553636313,0.0,0.0,5682.52392903128,23.0000000000002,0.0,5114.68994531407,22.9999999999997,0.0,6332.30488613651,23.0000000000001 
 07/21  14:50:00,31.5,295.180252423258,270.579238342358,1885.50937956206,1963.8480382878,0.0,31.4079383088836,31.3806801452648,0.0,0.0,5705.99336885019,23.0000000000001,0.0,5135.11151693589,22.9999999999999,0.0,6367.04621766748,23. 
 07/21  15:00:00,31.5,274.836328988019,248.573065893034,1720.33916760802,1791.41701692171,0.0,31.3026604724974,31.2754700258253,0.0,0.0,5727.01462653865,23.,0.0,5154.07735257977,23.0000000000002,0.0,6402.41897615277,23.0000000000003 
 07/21  15:10:00,31.393,253.758505763804,225.064549486717,1559.32454057303,1617.84166208565,0.0,31.1283869008424,31.1002732663164,0.0,0.0,5744.29210284445,23.,0.0,5171.49749971808,23.0000000000001,0.0,6438.30973279933,22.9999999999998 
 07/21  15:20:00,31.286,232.0254745835,200.303091917949,1405.47601006256,1450.82888824971,0.0,30.9458041220345,30.9164997986416,0.0,0.0,5759.72516371761,23.,0.0,5187.27539507462,23.0000000000003,0.0,6474.58831603462,22.9999999999999 
 07/21  15:30:00,31.179,209.723595181975,174.762138676998,1261.95745917127,1293.671608982,0.0,30.7578716949833,30.7273576424542,0.0,0.0,5773.76180221308,23.0000000000003,0.0,5201.3068349567,22.9999999999996,0.0,6511.10418646847,22.9999999999997 
 07/21  15:40:00,31.072,186.947944360398,149.230942421604,1131.96504256679,1149.82155564989,0.0,30.5690057854241,30.5373012215569,0.0,0.0,5786.86613538261,23.0000000000001,0.0,5213.48492611426,23.0000000000001,0.0,6547.68634813469,22.9999999999999 
 07/21  15:50:00,30.965,163.803642061547,124.924242130297,1018.55786804439,1022.77806172324,0.0,30.3859596403514,30.3530587208551,0.0,0.0,5799.58287623729,23.0000000000004,0.0,5223.70542839212,23.,0.0,6584.14647344417,23. 
 07/21  16:00:00,30.858,140.407527128871,103.606592109057,924.435521496932,915.918190909089,0.0,30.2184917301338,30.1843337012994,0.0,0.0,5812.54747897759,23.0000000000002,0.0,5231.87035236443,23.,0.0,6620.28338984823,23. 
 07/21  16:10:00,30.7153333333333,116.890276023728,87.7239936266628,851.66068979296,829.825862481771,0.0,30.0482739314499,30.0126894182557,0.0,0.0,5744.40819632602,23.0000000000001,0.0,5156.5959826163,23.,0.0,6547.5820867457,23. 
 07/21  16:20:00,30.5726666666667,93.6779574990464,76.9048600547308,767.893361536429,736.045237084505,0.0,29.9154800611764,29.8779864495687,0.0,0.0,5756.19442686919,23.,0.0,5159.15506616274,23.0000000000003,0.0,6580.872676069,23. 
 07/21  16:30:00,30.43,90.3249045592883,74.1521733611634,740.407844536908,701.002252741916,0.0,29.8263574881156,29.7866643353592,0.0,0.0,5770.67399891104,23.,0.0,5159.89892914657,22.9999999999998,0.0,6613.80879429907,23.0000000000005 
 07/21  16:40:00,30.2873333333333,86.7561111352155,71.2223746532298,711.153867910995,664.037102694417,0.0,29.7377012527402,29.6957748756953,0.0,0.0,5785.4649950698,22.9999999999997,0.0,5158.42998351693,22.9999999999999,0.0,6645.73247078756,23.0000000000007 
 07/21  16:50:00,30.1446666666667,82.9536807935278,68.1007718653132,679.984731701803,625.153357684716,0.0,29.6476914917328,29.6035413278731,0.0,0.0,5799.36875193397,22.9999999999999,0.0,5154.6425030742,22.9999999999997,0.0,6676.36353995253,23.0000000000003 
 07/21  17:00:00,30.002,78.8956025961973,64.7692951317387,646.720008692043,584.203734004964,0.0,29.5558502168785,29.5095043238984,0.0,0.0,5811.89959285684,22.9999999999996,0.0,5148.50418240199,22.9999999999996,0.0,6705.50338718688,23.0000000000001 
 07/21  17:10:00,29.8236666666667,74.5548282268842,61.2057391542871,611.137979460066,538.734917572922,0.0,29.4322845251745,29.3836927863503,0.0,0.0,5756.94456682095,22.9999999999998,0.0,4621.56143491364,23.0000000000004,0.0,6374.54600336178,23. 
 07/21  17:20:00,29.6453333333333,69.8981827565369,57.3828689959021,572.966703749397,491.572623237679,0.0,29.3144435727423,29.2633540752744,0.0,0.0,5764.18516933399,22.9999999999999,0.0,4599.09183782401,23.0000000000001,0.0,6392.85517965877,23. 
 07/21  17:30:00,29.467,64.8851404941715,53.2674151161611,531.873985919686,441.512555174725,0.0,29.1943173537717,29.1407092612218,0.0,0.0,5769.52138202928,23.0000000000003,0.0,4579.08801283318,23.0000000000003,0.0,6412.31902201012,22.9999999999997 
 07/21  17:40:00,29.2886666666667,59.4666041577379,48.8190711323681,487.457367612935,388.207112561831,0.0,29.0709553743861,29.0148723897685,0.0,0.0,5772.41090190921,23.0000000000001,0.0,4558.52135909441,23.0000000000001,0.0,6430.78409299542,22.9999999999999 
 07/21  17:50:00,29.1103333333333,53.6206554887438,44.0198432640544,439.537181320989,331.493642182219,0.0,28.9440173069383,28.8855241072662,0.0,0.0,5772.55252040035,23.,0.0,4536.91670276651,23.0000000000003,0.0,6447.76367957964,23.0000000000002 
 07/21  18:00:00,28.932,47.2131975996192,38.7596447560466,387.014213178424,270.264238368822,0.0,28.8126867744505,28.7518609847482,0.0,0.0,5769.60518770826,23.0000000000003,0.0,4514.09837556288,23.0000000000004,0.0,6462.92275295473,23.0000000000003 
 07/21  18:10:00,28.6645,40.203885931892,33.0053547685429,329.557752317368,176.827777038778,0.0,28.3128343599062,28.2578792415311,0.0,0.0,3647.06870261553,23.0000000000001,0.0,3019.91624714258,23.0000000000003,0.0,4118.71591390111,23.0000000000001 
 07/21  18:20:00,28.397,32.5339353317398,26.7087136666337,266.685927328772,105.426539425859,0.0,28.0868226697295,28.0308675874454,0.0,0.0,3603.97498659181,23.0000000000003,0.0,2969.08241519124,23.0000000000001,0.0,4092.99565852846,23. 
 07/21  18:30:00,28.1295,22.4046607707646,18.3930921120575,183.654626260622,11.4461462293042,0.0,27.8653705199876,27.8071172515521,0.0,0.0,3568.28229855109,23.0000000000001,0.0,2926.80636779043,23.,0.0,4078.68172750776,23. 
 07/21  18:40:00,27.862,14.2602104859803,11.7069107936783,116.893250649791,0.0,65.7909194370824,27.6527424960191,27.5918427993333,0.0,0.0,3532.49495399013,23.0000000000002,0.0,2886.180665666,23.,0.0,4065.1705744149,23. 
 07/21  18:50:00,27.5945,6.4897930782349,5.32779152951639,53.1978829979548,0.0,139.777888329581,27.4409753397607,27.3773740235831,0.0,0.0,3495.0188916465,23.0000000000003,0.0,2845.9220241709,23.,0.0,4050.18337006326,23. 
 07/21  19:00:00,27.327,1.09507864054394,0.899004118453519,8.97653664622852,0.0,193.583878589601,27.2389847372091,27.1726701893986,0.0,0.0,3455.85195018692,23.0000000000001,0.0,2805.42149758068,23.0000000000002,0.0,4032.29411515787,23. 
 07/21  19:10:00,27.1308333333333,3.882980110642167E-004,3.187730069875604E-004,3.182941568693426E-003,0.0,208.219610057723,27.0957517061341,27.0273319325223,0.0,0.0,3416.84284929903,23.0000000000002,0.0,2764.34692747067,23.,0.0,4010.36972593407,23. 
 07/21  19:20:00,26.9346666666667,0.0,0.0,0.0,0.0,213.574251634424,26.957512000797,26.8872219094313,0.0,0.0,3376.00942056718,23.0000000000001,0.0,2722.5323190866,23.,0.0,3983.45406295166,23.0000000000002 
 07/21  19:30:00,26.7385,0.0,0.0,0.0,0.0,218.778785919122,26.8178162845528,26.7457608944152,0.0,0.0,3332.13683388613,23.,0.0,2679.94063009339,23.,0.0,3950.8366896879,23. 
 07/21  19:40:00,26.5423333333333,0.0,0.0,0.0,0.0,223.783988717648,26.6761284853119,26.6023846843182,0.0,0.0,3284.81659433606,22.9999999999998,0.0,2636.63171211277,23.,0.0,3912.1922060115,23. 
 07/21  19:50:00,26.3461666666667,0.0,0.0,0.0,0.0,228.577908929707,26.5323552131465,26.4569952152307,0.0,0.0,3234.11585125752,22.9999999999999,0.0,2592.7292803009,23.,0.0,3867.65087909999,23.0000000000002 
 07/21  20:00:00,26.15,0.0,0.0,0.0,0.0,233.168661488032,26.3865883421535,26.3096808947289,0.0,0.0,3180.39465990434,23.,0.0,2548.39209271287,23.,0.0,3817.73169227499,23. 
 07/21  20:10:00,25.9895,0.0,0.0,0.0,0.0,236.129808248432,26.2594480343291,26.1813858373188,0.0,0.0,0.0,27.3995849609831,0.0,0.0,26.5761145043848,0.0,0.0,26.6928961654117 
 07/21  20:20:00,25.829,0.0,0.0,0.0,0.0,304.805781513155,26.7715250722099,26.6724036539953,0.0,0.0,484.866689927515,29.9980300340504,0.0,0.0,29.4103044245564,0.0,219.767192917016,29.7435041422516 
 07/21  20:30:00,25.6685,0.0,0.0,0.0,0.0,320.749508854086,26.7653861626206,26.6623771416698,0.0,0.0,351.363392867516,29.8928967482124,0.0,0.0,29.2522738089105,0.0,86.1329279671355,29.667439880035 
 07/21  20:40:00,25.508,0.0,0.0,0.0,0.0,328.112072557795,26.6814494557885,26.5738003515474,0.0,0.0,230.450643909369,29.9998141901178,0.0,0.0,29.2918633052107,0.0,0.0,29.8538175715329 
 07/21  20:50:00,25.3475,0.0,0.0,0.0,0.0,334.480627454296,26.5877540656122,26.4773694148666,0.0,0.0,479.237708186253,29.9999974403312,0.0,0.0,29.7890117313366,0.0,416.273859962344,29.9992706065629 
 07/21  21:00:00,25.187,0.0,0.0,0.0,0.0,340.19682154359,26.4874550003289,26.374967926376,0.0,0.0,448.885833418145,29.9999999940556,0.0,169.582646750865,29.9998926989989,0.0,450.670886925929,29.9999988924743 
 07/21  21:10:00,25.0265,0.0,0.0,0.0,0.0,345.549800533472,26.3835739899823,26.2692283662492,0.0,0.0,436.925788618912,29.999999999756,0.0,142.229938497613,29.9999983506289,0.0,384.012236764985,29.9999999696261 
 07/21  21:20:00,24.866,0.0,0.0,0.0,0.0,350.663254093478,26.2773777115555,26.1612922240148,0.0,0.0,415.63628626478,29.9999999999905,0.0,102.471740507113,29.9999999815232,0.0,380.147822469005,29.99999999917 
 07/21  21:30:00,24.7055,0.0,0.0,0.0,0.0,355.61139268068,26.1696012994109,26.0518457124787,0.0,0.0,393.272113574265,29.9999999999997,0.0,109.578242119003,29.9999999997771,0.0,359.476143363114,29.9999999999784 
 07/21  21:40:00,24.545,0.0,0.0,0.0,0.0,360.443571929881,26.0607268948627,25.9413468393859,0.0,0.0,370.277780171006,30.,0.0,101.105560965726,29.9999999999975,0.0,337.884929031324,29.9999999999994 
 07/21  21:50:00,24.3845,0.0,0.0,0.0,0.0,365.194073553831,25.9510864696958,25.8301132281654,0.0,0.0,346.963418190069,30.,0.0,92.5361669946295,30.,0.0,315.92420840829,30. 
 07/21  22:00:00,24.224,0.0,0.0,0.0,0.0,369.887343874342,25.8409168551398,25.7183721722938,0.0,0.0,323.555865533515,30.,0.0,84.1898583020853,30.,0.0,293.957312789357,30. 
 07/21  22:10:00,24.0991666666667,0.0,0.0,0.0,0.0,373.071791719356,25.7508126528523,25.6270473784053,0.0,0.0,300.679460779854,30.,0.0,75.4796492427613,30.,0.0,272.285093593456,30. 
 07/21  22:20:00,23.9743333333333,0.0,0.0,0.0,0.0,376.233436035701,25.6605019385303,25.5356410620836,0.0,0.0,278.03562840221,30.,0.0,65.539883190727,30.,0.0,251.321761905537,30. 
 07/21  22:30:00,23.8495,0.0,0.0,0.0,0.0,379.380419124348,25.5700401495869,25.44411843571,0.0,0.0,255.705307876819,30.,0.0,55.5859682932132,30.,0.0,230.32006234895,30. 
 07/21  22:40:00,23.7246666666667,0.0,0.0,0.0,0.0,382.519351669868,25.4795087259292,25.3525367380684,0.0,0.0,233.760956199559,30.,0.0,45.7195139982407,30.,0.0,208.095534962807,30. 
 07/21  22:50:00,23.5998333333333,0.0,0.0,0.0,0.0,385.655899089619,25.3889666822926,25.2609475650759,0.0,0.0,212.259555721196,30.,0.0,35.4548564259712,30.,0.0,186.073890649025,30. 
 07/21  23:00:00,23.475,0.0,0.0,0.0,0.0,388.794540618634,25.2984582669795,25.169392217345,0.0,0.0,191.24635479998,30.,0.0,25.2245953023508,30.,0.0,164.375443646905,30. 
 07/21  23:10:00,23.3501666666667,0.0,0.0,0.0,0.0,391.938701508873,25.2080167694588,25.0779024095497,0.0,0.0,170.757981435192,30.,0.0,15.1364935358397,30.,0.0,143.172841143009,30. 
 07/21  23:20:00,23.2253333333333,0.0,0.0,0.0,0.0,395.090931058598,25.1176668574093,24.9865017923672,0.0,0.0,150.825234904188,30.,0.0,5.33076836032561,30.,0.0,122.660124776186,30. 
 07/21  23:30:00,23.1005,0.0,0.0,0.0,0.0,398.2530598593,25.027426242546,24.8952073767151,0.0,0.0,131.475942631659,30.,0.0,0.0,29.9924674454965,0.0,103.091939533813,30. 
 07/21  23:40:00,22.9756666666667,0.0,0.0,0.0,0.0,401.426328009651,24.9373069509824,24.8040307124207,0.0,0.0,112.738403376272,30.,0.0,0.0,29.9675169343454,0.0,85.1100537354142,30. 
 07/21  23:50:00,22.8508333333333,0.0,0.0,0.0,0.0,404.611484732386,24.847316292322,24.7129788100128,0.0,0.0,94.6465633208989,30.,0.0,0.0,29.9253962668021,0.0,67.5314382553018,30. 
 07/21  24:00:00,22.726,0.0,0.0,0.0,0.0,407.808858338228,24.7574575275686,24.6220547798132,0.0,0.0,77.2504617485792,30.,0.0,0.0,29.8730911709882,0.0,47.6904363918901,30. 
