Time,ZN_1_FLR_1_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:00:00,4.786244E+03,1.470448E+03,2.470265E-01,1.442446E-01,1.647478E+04,6.124303E+03,8.502982E-01,6.006299E-01,6.130819E+03,1.899542E+03,3.164248E-01,1.863029E-01,2.332977E+03,2.256614E+03,1.204107E-01,2.212595E-01,7.901935E+03,7.637256E+03,4.078376E-01,7.487903E-01,2.859606E+03,2.667381E+03,1.475888E-01,2.615250E-01,4.748198E+03,1.803573E+03,2.450631E-01,1.768839E-01,1.643833E+04,7.134843E+03,8.484164E-01,6.996523E-01,6.116198E+03,2.391496E+03,3.156703E-01,2.345147E-01,2.323828E+03,6.652586E+02,1.199385E-01,6.524370E-02,7.911255E+03,2.760803E+03,4.083185E-01,2.707078E-01,2.869102E+03,8.159618E+02,1.480788E-01,8.001316E-02,1.267995E+03,6.134031E+02,6.543993E-02,6.016000E-02,4.500002E+03,2.606440E+03,2.322463E-01,2.555723E-01,1.853585E+03,8.403871E+02,9.566811E-02,8.240423E-02 
08:15:00,4.639362E+03,1.547238E+03,2.394530E-01,1.517504E-01,1.598631E+04,6.326136E+03,8.251097E-01,6.203226E-01,5.897185E+03,1.978009E+03,3.043751E-01,1.939665E-01,2.256036E+03,2.393624E+03,1.164424E-01,2.346574E-01,7.649431E+03,8.048031E+03,3.948153E-01,7.889589E-01,2.745832E+03,2.824965E+03,1.417219E-01,2.769364E-01,4.601646E+03,1.787279E+03,2.375064E-01,1.752535E-01,1.594961E+04,7.039072E+03,8.232154E-01,6.901483E-01,5.882193E+03,2.362754E+03,3.036014E-01,2.316580E-01,2.246942E+03,6.843233E+02,1.159730E-01,6.710209E-02,7.658697E+03,2.797256E+03,3.952936E-01,2.742441E-01,2.755481E+03,8.339697E+02,1.422200E-01,8.176694E-02,1.176177E+03,6.232587E+02,6.070479E-02,6.111723E-02,4.200482E+03,2.607253E+03,2.167982E-01,2.556188E-01,1.708874E+03,8.407227E+02,8.820134E-02,8.242643E-02 
08:30:00,4.525057E+03,1.638211E+03,2.335558E-01,1.606568E-01,1.559896E+04,6.583477E+03,8.051243E-01,6.455090E-01,5.716097E+03,2.077044E+03,2.950308E-01,2.036618E-01,2.197176E+03,2.510066E+03,1.134052E-01,2.460561E-01,7.452994E+03,8.405024E+03,3.846792E-01,8.239076E-01,2.658787E+03,2.962336E+03,1.372306E-01,2.903850E-01,4.487648E+03,1.795439E+03,2.316250E-01,1.760397E-01,1.556204E+04,7.031994E+03,8.032189E-01,6.894145E-01,5.700942E+03,2.363556E+03,2.942486E-01,2.317228E-01,2.188124E+03,7.087990E+02,1.129379E-01,6.949654E-02,7.462219E+03,2.855708E+03,3.851553E-01,2.799611E-01,2.668449E+03,8.594588E+02,1.377293E-01,8.426109E-02,1.107181E+03,6.351724E+02,5.714509E-02,6.228052E-02,3.972400E+03,2.621866E+03,2.050297E-01,2.570387E-01,1.599286E+03,8.460805E+02,8.254563E-02,8.294750E-02 
08:45:00,4.433246E+03,1.751575E+03,2.288179E-01,1.717637E-01,1.528151E+04,6.921513E+03,7.887417E-01,6.786307E-01,5.571325E+03,2.205710E+03,2.875592E-01,2.162696E-01,2.150739E+03,2.604263E+03,1.110086E-01,2.552816E-01,7.295075E+03,8.700696E+03,3.765291E-01,8.528667E-01,2.590197E+03,3.077236E+03,1.336908E-01,3.016387E-01,4.396125E+03,1.830397E+03,2.269019E-01,1.794625E-01,1.524442E+04,7.118598E+03,7.868270E-01,6.978955E-01,5.556129E+03,2.396689E+03,2.867748E-01,2.349677E-01,2.141719E+03,7.380615E+02,1.105430E-01,7.236284E-02,7.304267E+03,2.932627E+03,3.770035E-01,2.874972E-01,2.599860E+03,8.914474E+02,1.341895E-01,8.739524E-02,1.054076E+03,6.494116E+02,5.440471E-02,6.367385E-02,3.793904E+03,2.648881E+03,1.958182E-01,2.596823E-01,1.514291E+03,8.561398E+02,7.815883E-02,8.393209E-02 
09:00:00,4.357489E+03,1.894861E+03,2.249081E-01,1.858079E-01,1.501422E+04,7.361741E+03,7.749463E-01,7.217836E-01,5.452383E+03,2.371970E+03,2.814202E-01,2.325672E-01,2.113109E+03,2.679226E+03,1.090664E-01,2.626248E-01,7.164180E+03,8.943089E+03,3.697732E-01,8.766125E-01,2.534672E+03,3.172796E+03,1.308250E-01,3.110002E-01,4.320642E+03,1.887707E+03,2.230062E-01,1.850808E-01,1.497625E+04,7.282814E+03,7.729865E-01,7.139969E-01,5.437217E+03,2.457357E+03,2.806375E-01,2.409159E-01,2.104115E+03,7.711784E+02,1.086021E-01,7.560823E-02,7.173343E+03,3.023926E+03,3.702462E-01,2.964462E-01,2.544333E+03,9.286398E+02,1.313236E-01,9.104066E-02,1.012166E+03,6.670619E+02,5.224179E-02,6.540275E-02,3.650266E+03,2.690338E+03,1.884050E-01,2.637449E-01,1.446809E+03,8.717147E+02,7.467583E-02,8.545845E-02 
09:15:00,4.293159E+03,2.044221E+03,2.215878E-01,2.004492E-01,1.478276E+04,7.827940E+03,7.630000E-01,7.674881E-01,5.352266E+03,2.550401E+03,2.762528E-01,2.500598E-01,2.081695E+03,2.721104E+03,1.074450E-01,2.667265E-01,7.052971E+03,9.088844E+03,3.640333E-01,8.908904E-01,2.488597E+03,3.234162E+03,1.284469E-01,3.170118E-01,4.256568E+03,1.927338E+03,2.196992E-01,1.889671E-01,1.474449E+04,7.396737E+03,7.610246E-01,7.251705E-01,5.337176E+03,2.501828E+03,2.754740E-01,2.452774E-01,2.072722E+03,7.964657E+02,1.069819E-01,7.808650E-02,7.062110E+03,3.092638E+03,3.645050E-01,3.031818E-01,2.498257E+03,9.585135E+02,1.289455E-01,9.396894E-02,9.782329E+02,6.765369E+02,5.049051E-02,6.633078E-02,3.531461E+03,2.708648E+03,1.822732E-01,2.655398E-01,1.391993E+03,8.800641E+02,7.184658E-02,8.627697E-02 
09:30:00,4.237151E+03,2.218749E+03,2.186971E-01,2.175572E-01,1.457759E+04,8.375612E+03,7.524104E-01,8.211774E-01,5.266366E+03,2.759746E+03,2.718192E-01,2.705824E-01,2.054771E+03,2.739230E+03,1.060553E-01,2.685006E-01,6.955910E+03,9.165627E+03,3.590236E-01,8.984089E-01,2.449600E+03,3.270070E+03,1.264341E-01,3.205286E-01,4.200803E+03,1.966444E+03,2.168210E-01,1.928003E-01,1.453915E+04,7.510595E+03,7.504262E-01,7.363321E-01,5.251383E+03,2.546574E+03,2.710458E-01,2.496639E-01,2.045817E+03,8.230968E+02,1.055931E-01,8.069613E-02,6.965028E+03,3.166771E+03,3.594942E-01,3.104474E-01,2.459260E+03,9.903241E+02,1.269327E-01,9.708660E-02,9.500282E+02,6.871071E+02,4.903482E-02,6.736588E-02,3.430512E+03,2.731946E+03,1.770629E-01,2.678225E-01,1.346428E+03,8.905165E+02,6.949479E-02,8.730122E-02 
09:45:00,4.187365E+03,2.410988E+03,2.161274E-01,2.364019E-01,1.439230E+04,8.979113E+03,7.428465E-01,8.803400E-01,5.191155E+03,2.991772E+03,2.679372E-01,2.933283E-01,2.031166E+03,2.739660E+03,1.048370E-01,2.685408E-01,6.869382E+03,9.190991E+03,3.545575E-01,9.008893E-01,2.415866E+03,3.286441E+03,1.246930E-01,3.221311E-01,4.151247E+03,2.004729E+03,2.142632E-01,1.965527E-01,1.435372E+04,7.623275E+03,7.408555E-01,7.473772E-01,5.176296E+03,2.591457E+03,2.671703E-01,2.540635E-01,2.022228E+03,8.512763E+02,1.043756E-01,8.345784E-02,6.878481E+03,3.246712E+03,3.550272E-01,3.182826E-01,2.425527E+03,1.024312E+03,1.251916E-01,1.004178E-01,9.260084E+02,6.992664E+02,4.779510E-02,6.855716E-02,3.342670E+03,2.761602E+03,1.725291E-01,2.707289E-01,1.307770E+03,9.036055E+02,6.749946E-02,8.858412E-02 
10:00:00,4.142138E+03,2.610983E+03,2.137930E-01,2.560063E-01,1.422170E+04,9.607317E+03,7.340412E-01,9.419218E-01,5.124238E+03,3.235893E+03,2.644833E-01,3.172589E-01,2.009963E+03,2.724816E+03,1.037426E-01,2.670844E-01,6.790913E+03,9.171328E+03,3.505074E-01,8.989579E-01,2.386170E+03,3.285502E+03,1.231602E-01,3.220374E-01,4.106241E+03,2.041505E+03,2.119402E-01,2.001573E-01,1.418373E+04,7.732426E+03,7.320816E-01,7.580760E-01,5.109516E+03,2.635791E+03,2.637235E-01,2.584091E-01,2.001041E+03,8.802016E+02,1.032821E-01,8.629285E-02,6.799995E+03,3.329731E+03,3.509761E-01,3.264200E-01,2.395831E+03,1.059601E+03,1.236589E-01,1.038767E-01,9.050896E+02,7.125536E+02,4.671542E-02,6.985933E-02,3.264622E+03,2.795859E+03,1.685008E-01,2.740870E-01,1.274355E+03,9.187880E+02,6.577478E-02,9.007240E-02 
10:15:00,4.100603E+03,2.810774E+03,2.116493E-01,2.755895E-01,1.406325E+04,1.023635E+04,7.258633E-01,1.003581E+00,5.063904E+03,3.483578E+03,2.613693E-01,3.415374E-01,1.990684E+03,2.695882E+03,1.027475E-01,2.642475E-01,6.718423E+03,9.109361E+03,3.467659E-01,8.928811E-01,2.359641E+03,3.268182E+03,1.217910E-01,3.203386E-01,4.064917E+03,2.076651E+03,2.098074E-01,2.036019E-01,1.402536E+04,7.837536E+03,7.239073E-01,7.683784E-01,5.049327E+03,2.679402E+03,2.606169E-01,2.626838E-01,1.981778E+03,9.092108E+02,1.022878E-01,8.913616E-02,6.727488E+03,3.413667E+03,3.472338E-01,3.346472E-01,2.369304E+03,1.095451E+03,1.222897E-01,1.073907E-01,8.865001E+02,7.264622E+02,4.575595E-02,7.122255E-02,3.194021E+03,2.832932E+03,1.648567E-01,2.777210E-01,1.244982E+03,9.354642E+02,6.425875E-02,9.170713E-02 
10:30:00,4.062081E+03,3.004530E+03,2.096610E-01,2.945800E-01,1.391498E+04,1.084905E+04,7.182102E-01,1.063636E+00,5.008731E+03,3.728278E+03,2.585215E-01,3.655220E-01,1.972953E+03,2.657313E+03,1.018324E-01,2.604663E-01,6.651031E+03,9.017876E+03,3.432875E-01,8.839119E-01,2.335556E+03,3.239121E+03,1.205478E-01,3.174894E-01,4.026595E+03,2.108361E+03,2.078294E-01,2.067098E-01,1.387704E+04,7.932591E+03,7.162523E-01,7.776951E-01,4.994302E+03,2.720012E+03,2.577768E-01,2.666642E-01,1.964061E+03,9.368126E+02,1.013734E-01,9.184148E-02,6.660080E+03,3.493722E+03,3.437546E-01,3.424938E-01,2.345218E+03,1.130149E+03,1.210465E-01,1.107916E-01,8.697161E+02,7.404948E+02,4.488967E-02,7.259798E-02,3.129301E+03,2.871130E+03,1.615163E-01,2.814654E-01,1.218827E+03,9.530257E+02,6.290878E-02,9.342863E-02 
10:45:00,4.026027E+03,3.188674E+03,2.078001E-01,3.126273E-01,1.377521E+04,1.143507E+04,7.109964E-01,1.121072E+00,4.957982E+03,3.965691E+03,2.559022E-01,3.887912E-01,1.956475E+03,2.606885E+03,1.009819E-01,2.555231E-01,6.587891E+03,8.889265E+03,3.400286E-01,8.713046E-01,2.313549E+03,3.195750E+03,1.194119E-01,3.132378E-01,3.990730E+03,2.137411E+03,2.059783E-01,2.095569E-01,1.373722E+04,8.020080E+03,7.090353E-01,7.862698E-01,4.943706E+03,2.758352E+03,2.551653E-01,2.704220E-01,1.947597E+03,9.628802E+02,1.005236E-01,9.439634E-02,6.596924E+03,3.569566E+03,3.404948E-01,3.499274E-01,2.323210E+03,1.163494E+03,1.199106E-01,1.140597E-01,8.543379E+02,7.542380E+02,4.409594E-02,7.394502E-02,3.069250E+03,2.909075E+03,1.584168E-01,2.851849E-01,1.195237E+03,9.709573E+02,6.169117E-02,9.518635E-02 
11:00:00,3.992035E+03,3.360822E+03,2.060456E-01,3.294982E-01,1.364272E+04,1.198741E+04,7.041577E-01,1.175206E+00,4.910989E+03,4.192634E+03,2.534767E-01,4.110334E-01,1.941033E+03,2.541451E+03,1.001848E-01,2.491091E-01,6.528345E+03,8.713114E+03,3.369552E-01,8.540379E-01,2.293287E+03,3.134298E+03,1.183661E-01,3.072141E-01,3.956918E+03,2.164315E+03,2.042331E-01,2.121935E-01,1.360465E+04,8.101534E+03,7.021931E-01,7.942529E-01,4.896867E+03,2.794950E+03,2.527478E-01,2.740091E-01,1.932167E+03,9.873938E+02,9.972723E-02,9.679882E-02,6.537364E+03,3.641142E+03,3.374207E-01,3.569424E-01,2.302948E+03,1.195431E+03,1.188648E-01,1.171899E-01,8.400741E+02,7.673808E+02,4.335973E-02,7.523317E-02,3.012985E+03,2.945743E+03,1.555128E-01,2.887790E-01,1.173722E+03,9.888527E+02,6.058072E-02,9.694044E-02 
11:15:00,3.959810E+03,3.537806E+03,2.043823E-01,3.468434E-01,1.351658E+04,1.255758E+04,6.976474E-01,1.231088E+00,4.867225E+03,4.426599E+03,2.512179E-01,4.339639E-01,1.926468E+03,2.463851E+03,9.943305E-02,2.415027E-01,6.471911E+03,8.497027E+03,3.340424E-01,8.328568E-01,2.274513E+03,3.057307E+03,1.173971E-01,2.996674E-01,3.924864E+03,2.206086E+03,2.025786E-01,2.162879E-01,1.347845E+04,8.229801E+03,6.956791E-01,8.068255E-01,4.853259E+03,2.848458E+03,2.504970E-01,2.792540E-01,1.917613E+03,1.016673E+03,9.897603E-02,9.966846E-02,6.480916E+03,3.727950E+03,3.345072E-01,3.654506E-01,2.284174E+03,1.232703E+03,1.178958E-01,1.208430E-01,8.267159E+02,7.866488E+02,4.267026E-02,7.712181E-02,2.959874E+03,3.002322E+03,1.527715E-01,2.943249E-01,1.153925E+03,1.014032E+03,5.955891E-02,9.940851E-02 
11:30:00,3.929093E+03,3.705844E+03,2.027969E-01,3.633125E-01,1.339598E+04,1.310333E+04,6.914223E-01,1.284577E+00,4.826208E+03,4.653021E+03,2.491008E-01,4.561557E-01,1.912644E+03,2.364330E+03,9.871954E-02,2.317477E-01,6.418160E+03,8.210017E+03,3.312681E-01,8.047243E-01,2.256995E+03,2.953954E+03,1.164929E-01,2.895369E-01,3.894308E+03,2.250885E+03,2.010015E-01,2.206801E-01,1.335777E+04,8.368071E+03,6.894503E-01,8.203815E-01,4.812396E+03,2.906818E+03,2.483879E-01,2.849754E-01,1.903800E+03,1.046446E+03,9.826307E-02,1.025869E-01,6.427152E+03,3.816798E+03,3.317322E-01,3.741597E-01,2.266656E+03,1.271017E+03,1.169916E-01,1.245985E-01,8.140857E+02,8.076991E+02,4.201836E-02,7.918552E-02,2.909355E+03,3.065164E+03,1.501640E-01,3.004856E-01,1.135528E+03,1.042012E+03,5.860937E-02,1.021515E-01 
11:45:00,3.899728E+03,3.860932E+03,2.012813E-01,3.785122E-01,1.328041E+04,1.361204E+04,6.854574E-01,1.334436E+00,4.787635E+03,4.866629E+03,2.471098E-01,4.770914E-01,1.899477E+03,2.238702E+03,9.803993E-02,2.194336E-01,6.366829E+03,7.837753E+03,3.286187E-01,7.682352E-01,2.240584E+03,2.818778E+03,1.156459E-01,2.762871E-01,3.865095E+03,2.295600E+03,1.994937E-01,2.250638E-01,1.324213E+04,8.506429E+03,6.834817E-01,8.339454E-01,4.773977E+03,2.966339E+03,2.464049E-01,2.908104E-01,1.890643E+03,1.075599E+03,9.758396E-02,1.054445E-01,6.375809E+03,3.904147E+03,3.290822E-01,3.827215E-01,2.250245E+03,1.309085E+03,1.161445E-01,1.283298E-01,8.020780E+02,8.293831E+02,4.139860E-02,8.131127E-02,2.861111E+03,3.130491E+03,1.476739E-01,3.068897E-01,1.118338E+03,1.071420E+03,5.772210E-02,1.050344E-01 
12:00:00,3.871597E+03,4.002050E+03,1.998293E-01,3.923424E-01,1.316951E+04,1.408027E+04,6.797336E-01,1.380326E+00,4.751273E+03,5.065396E+03,2.452331E-01,4.965721E-01,1.886903E+03,2.090714E+03,9.739094E-02,2.049278E-01,6.317721E+03,7.390264E+03,3.260840E-01,7.243725E-01,2.225165E+03,2.654843E+03,1.148501E-01,2.602183E-01,3.837106E+03,2.339492E+03,1.980491E-01,2.293666E-01,1.313116E+04,8.642617E+03,6.777542E-01,8.472957E-01,4.737769E+03,3.025958E+03,2.445361E-01,2.966548E-01,1.878078E+03,1.103840E+03,9.693545E-02,1.082125E-01,6.326691E+03,3.989086E+03,3.265470E-01,3.910468E-01,2.234827E+03,1.346501E+03,1.153488E-01,1.319972E-01,7.906174E+02,8.511445E+02,4.080707E-02,8.344448E-02,2.814918E+03,3.196531E+03,1.452897E-01,3.133634E-01,1.102211E+03,1.101535E+03,5.688974E-02,1.079864E-01 
12:15:00,3.844600E+03,4.110074E+03,1.984359E-01,4.029284E-01,1.306297E+04,1.444916E+04,6.742344E-01,1.416478E+00,4.716923E+03,5.227843E+03,2.434601E-01,5.124923E-01,1.874871E+03,1.932863E+03,9.676992E-02,1.894553E-01,6.270671E+03,6.906408E+03,3.236555E-01,6.769454E-01,2.210644E+03,2.475639E+03,1.141006E-01,2.426531E-01,3.810244E+03,2.365289E+03,1.966626E-01,2.318951E-01,1.302455E+04,8.722899E+03,6.722515E-01,8.551647E-01,4.703569E+03,3.066511E+03,2.427709E-01,3.006297E-01,1.866055E+03,1.124549E+03,9.631488E-02,1.102421E-01,6.279630E+03,4.051169E+03,3.241180E-01,3.971315E-01,2.220307E+03,1.376092E+03,1.145993E-01,1.348974E-01,7.796442E+02,8.656532E+02,4.024070E-02,8.486655E-02,2.770591E+03,3.240139E+03,1.430018E-01,3.176377E-01,1.087031E+03,1.124184E+03,5.610620E-02,1.102064E-01 
12:30:00,3.818657E+03,4.197872E+03,1.970968E-01,4.115311E-01,1.296051E+04,1.475752E+04,6.689459E-01,1.446694E+00,4.684414E+03,5.366167E+03,2.417822E-01,5.260472E-01,1.863339E+03,1.797386E+03,9.617471E-02,1.761763E-01,6.225539E+03,6.488159E+03,3.213261E-01,6.359504E-01,2.196940E+03,2.317347E+03,1.133933E-01,2.271380E-01,3.784427E+03,2.385388E+03,1.953301E-01,2.338640E-01,1.292202E+04,8.785710E+03,6.669594E-01,8.613180E-01,4.671210E+03,3.100465E+03,2.411007E-01,3.039567E-01,1.854530E+03,1.153396E+03,9.572007E-02,1.130692E-01,6.234489E+03,4.141013E+03,3.217881E-01,4.059366E-01,2.206604E+03,1.415068E+03,1.138920E-01,1.387173E-01,7.691124E+02,8.769962E+02,3.969710E-02,8.597782E-02,2.727983E+03,3.274102E+03,1.408026E-01,3.209653E-01,1.072701E+03,1.143404E+03,5.536657E-02,1.120898E-01 
12:45:00,3.793700E+03,4.269428E+03,1.958087E-01,4.185422E-01,1.286189E+04,1.501705E+04,6.638562E-01,1.472124E+00,4.653604E+03,5.484353E+03,2.401920E-01,5.376283E-01,1.852272E+03,1.699527E+03,9.560352E-02,1.665856E-01,6.182211E+03,6.184007E+03,3.190897E-01,6.061417E-01,2.183986E+03,2.198121E+03,1.127247E-01,2.154529E-01,3.759590E+03,2.404186E+03,1.940482E-01,2.357056E-01,1.282334E+04,8.844846E+03,6.618663E-01,8.671118E-01,4.640547E+03,3.132775E+03,2.395180E-01,3.071228E-01,1.843471E+03,1.211126E+03,9.514926E-02,1.187283E-01,6.191152E+03,4.324344E+03,3.195512E-01,4.239078E-01,2.193651E+03,1.486664E+03,1.132235E-01,1.457354E-01,7.589856E+02,8.863805E+02,3.917442E-02,8.689711E-02,2.686978E+03,3.302315E+03,1.386861E-01,3.237293E-01,1.059144E+03,1.160482E+03,5.466684E-02,1.137631E-01 
13:00:00,3.769673E+03,4.326072E+03,1.945686E-01,4.240920E-01,1.276694E+04,1.523111E+04,6.589549E-01,1.493099E+00,4.624370E+03,5.583615E+03,2.386831E-01,5.473552E-01,1.841642E+03,1.642683E+03,9.505485E-02,1.610159E-01,6.140583E+03,6.005709E+03,3.169412E-01,5.886713E-01,2.171724E+03,2.123307E+03,1.120918E-01,2.081219E-01,3.735675E+03,2.424017E+03,1.928138E-01,2.376488E-01,1.272832E+04,8.907390E+03,6.569617E-01,8.732409E-01,4.611455E+03,3.166144E+03,2.380165E-01,3.103930E-01,1.832848E+03,1.310669E+03,9.460094E-02,1.284875E-01,6.149516E+03,4.639628E+03,3.174022E-01,4.548173E-01,2.181390E+03,1.605247E+03,1.125907E-01,1.573606E-01,7.492349E+02,8.946006E+02,3.867115E-02,8.770240E-02,2.647476E+03,3.327217E+03,1.366473E-01,3.261691E-01,1.046295E+03,1.176257E+03,5.400365E-02,1.153090E-01 
